M=SL_NWP_Log
V=2026/06/16-16:38:02
526 SL_LOG_SIGNAL_LOST_DID  common: Signal lost: %d
2594 NETX_NX_IGMP_PKT_RX_EXIT  WLAN_NETSTACK:
2595 NETX_IGMP_QUEUE_PROCESS_ENTRY  WLAN_NETSTACK:
2596 NETX_NX_INVALIDATE_DEST_ENTRY  WLAN_NETSTACK:
2597 NETX_NX_INVALIDATE_DEST_ENTRY_TABLE_SIZE_ZERO  WLAN_NETSTACK:
2598 NETX_NX_INVALIDATE_DEST_EXIT  WLAN_NETSTACK:
2599 NETX_NX_IP_ADDR_CHANGE_NOTIFY_ENTRY  WLAN_NETSTACK:
2600 NETX_NX_IP_ADDR_CHANGE_NOTIFY_EXIT  WLAN_NETSTACK:
2601 NETX_NX_IP_ADDR_GET_ENTRY  WLAN_NETSTACK:
2602 NETX_NX_IP_ADDR_GET_EXIT  WLAN_NETSTACK:
2603 NETX_NX_IP_ADDR_SET_ENTRY  WLAN_NETSTACK:
2604 NETX_NX_IP_ADDR_SET_EXIT  WLAN_NETSTACK:
2605 NETX_NX_IP_CREATE_ENTRY  WLAN_NETSTACK:
2606 NETX_NX_IP_CREATE_EXIT  WLAN_NETSTACK:
2607 NETX_NX_IP_DELETE_ENTRY  WLAN_NETSTACK:
2608 NETX_NX_IP_DELETE_EXIT  WLAN_NETSTACK:
2609 NETX_NX_IP_DELETE_Q_CLR_EXIT  WLAN_NETSTACK:
2610 NETX_IP_DRIVER_DEFERRED_ENABLE_ENTRY  WLAN_NETSTACK:
2611 NETX_IP_DRIVER_DEFERRED_ENABLE_EXIT  WLAN_NETSTACK:
2612 NETX_NX_IP_DRIVER_DEFERRED_PROC_EXIT  WLAN_NETSTACK:
2613 NETX_IP_DRIVER_DEFERRED_RECEIVE_ENTRY  WLAN_NETSTACK:
2614 NETX_IP_DRIVER_DEFERRED_RECEIVE_EXIT  WLAN_NETSTACK:
2615 NETX_NX_IP_DRIVER_DIRECT_CMD_EXIT  WLAN_NETSTACK:
2616 NETX_IP_DRIVER_INTERFACE_DIRECT_COMMAND_ENTRY  WLAN_NETSTACK:
2617 NETX_IP_DRIVER_INTERFACE_DIRECT_COMMAND_EXIT  WLAN_NETSTACK: status : %4x
2618 NETX_IP_FORWARD_PACKET_PROCESS_ENTRY  WLAN_NETSTACK:
2619 NETX_IP_FORWARD_PACKET_PROCESS_EXIT  WLAN_NETSTACK:
2620 NETX_IP_FORWARDING_DISABLE_ENTRY  WLAN_NETSTACK:
2621 NETX_IP_FORWARDING_DISABLE_EXIT  WLAN_NETSTACK:
2622 NETX_NX_IP_FORWARDING_ENABLE_ENTRY  WLAN_NETSTACK:
2623 NETX_NX_IP_FORWARDING_ENABLE_EXIT  WLAN_NETSTACK:
2624 NETX_NX_IP_FRAGMENT_ASM_ENTRY  WLAN_NETSTACK:
2625 NETX_NX_IP_FRAGMENT_ASM_EXIT  WLAN_NETSTACK:
2626 NETX_NX_IP_FRAGMENT_DISABLE_ENTRY  WLAN_NETSTACK:
2627 NETX_NX_IP_FRAGMENT_DISABLE_EXIT  WLAN_NETSTACK:
2628 NETX_NX_IP_FRAGMENT_DISABLE_NX_NOT_ENABLE  WLAN_NETSTACK:
2629 NETX_NX_IP_FRAGMENT_ENABLE_ENTRY  WLAN_NETSTACK:
2630 NETX_NX_IP_FRAGMENT_ENABLE_EXIT  WLAN_NETSTACK:
2631 NETX_NX_IP_FRAGMENT_ENABLE_NX_NOT_ENABLE  WLAN_NETSTACK:
2632 NETX_NX_IP_FRAGMENT_PKT_ENTRY  WLAN_NETSTACK:
2633 NETX_NX_IP_FRAGMENT_PKT_NOT_ENOUGH_PKTS  WLAN_NETSTACK:
2634 NETX_NX_IP_FRAGMENT_PKT_EXIT  WLAN_NETSTACK:
2635 NETX_IP_FRAGMENT_CLEANUP_ENTRY  WLAN_NETSTACK:
2636 NETX_IP_FRAGMENT_CLEANUP_EXIT  WLAN_NETSTACK:
2637 NETX_IP_FRAGMENT_TIMEOUT_CHECK_ENTRY  WLAN_NETSTACK:
2638 NETX_IP_FRAGMENT_TIMEOUT_CHECK_EXIT  WLAN_NETSTACK:
2639 NETX_IP_GATEWAY_ADDR_GET_ENTRY  WLAN_NETSTACK:
2640 NETX_IP_GATEWAY_ADDR_GET_EXIT  WLAN_NETSTACK: status : %4x
2641 NETX_NX_IP_GATEWAY_ADDR_SET_ENTRY  WLAN_NETSTACK:
2642 NETX_NX_IP_GATEWAY_ADDR_SET_EXIT_IP_ADDR_NULL  WLAN_NETSTACK:
2643 NETX_NX_IP_GATEWAY_ADDR_SET_NX_IP_ADDRESS_ERROR  WLAN_NETSTACK:
2644 NETX_NX_IP_GATEWAY_ADDR_SET_EXIT  WLAN_NETSTACK:
2645 NETX_IP_INFO_GET_ENTRY  WLAN_NETSTACK:
2646 NETX_IP_INFO_GET_EXIT  WLAN_NETSTACK:
2647 NETX_NX_IP_INIT_EXIT  WLAN_NETSTACK:
2648 NETX_IP_INTERFACE_ADDR_SET_ENTRY  WLAN_NETSTACK:
2649 NETX_IP_INTERFACE_ADDR_SET_EXIT  WLAN_NETSTACK:
2650 NETX_NX_IP_INTERFACE_ATTACH_ENTRY  WLAN_NETSTACK:
2651 NETX_NX_IP_INTERFACE_ATTACH_NX_DUPLICATED_ENTRY  WLAN_NETSTACK:
2652 NETX_NX_IP_INTERFACE_ATTACH_NX_NO_MORE_ENTRIES  WLAN_NETSTACK:
2653 NETX_NX_IP_INTERFACE_ATTACH_EXIT  WLAN_NETSTACK:
2654 NETX_NX_IP_INTERFACE_CAPABILITY_GET_EXIT  WLAN_NETSTACK:
2655 NETX_NX_IP_INTERFACE_CAPABILITY_GET_NX_NOT_SUPPORTED  WLAN_NETSTACK:
2656 NETX_NX_IP_INTERFACE_CAPABILITY_SET_EXIT  WLAN_NETSTACK:
2657 NETX_IP_INTERFACE_INFO_GET_ENTRY  WLAN_NETSTACK:
2658 NETX_IP_INTERFACE_INFO_GET_INVALID_INTERFACE  WLAN_NETSTACK:
2659 NETX_IP_INTERFACE_INFO_GET_EXIT  WLAN_NETSTACK:
2660 NETX_NX_IP_INTERFACE_PHY_ADDR_GET_EXIT  WLAN_NETSTACK:
2661 NETX_IP_INTERFACE_STATUS_CHECK_ENTRY  WLAN_NETSTACK:
2662 NETX_IP_INTERFACE_STATUS_CHECK_NX_PTR_ERROR  WLAN_NETSTACK:
2663 NETX_IP_INTERFACE_STATUS_CHECK_EXIT  WLAN_NETSTACK:
2664 NETX_IP_INTERFACE_STATUS_CHECK_NOT_SUCCESSFUL  WLAN_NETSTACK:
2665 NETX_IP_MAX_PAYLOAD_SIZE_FIND_ENTRY  WLAN_NETSTACK:
2666 NETX_IP_MAX_PAYLOAD_SIZE_FIND_INVALID_INTERFACE  WLAN_NETSTACK:
2667 NETX_IP_MAX_PAYLOAD_SIZE_FIND_IP_ADDR_ERROR  WLAN_NETSTACK:
2668 NETX_IP_MAX_PAYLOAD_SIZE_FIND_EXIT  WLAN_NETSTACK:
2669 NETX_IP_RAW_PACKET_CLEANUP_ENTRY  WLAN_NETSTACK:
2670 NETX_IP_RAW_PACKET_CLEANUP_EXIT_1  WLAN_NETSTACK:
2671 NETX_IP_RAW_PACKET_CLEANUP_EXIT_2  WLAN_NETSTACK:
2672 NETX_IP_RAW_PACKET_DISABLE_ENTRY  WLAN_NETSTACK:
2673 NETX_IP_RAW_PACKET_DISABLE_EXIT  WLAN_NETSTACK:
2674 NETX_IP_RAW_PACKET_ENABLE_ENTRY  WLAN_NETSTACK:
2675 NETX_IP_RAW_PACKET_ENABLE_EXIT  WLAN_NETSTACK:
2676 NETX_NX_IP_RAW_PKT_FILTER_SET_EXIT  WLAN_NETSTACK:
2677 NETX_NX_IP_RAW_PKT_FILTER_SET_NX_NOT_SUPPORTED  WLAN_NETSTACK:
2678 NETX_IP_RAW_PACKET_PROCESSING_ENTRY  WLAN_NETSTACK:
2679 NETX_IP_RAW_PACKET_PROCESSING_RAW_FILTER_DID_NOT_CONSUME_PACKET  WLAN_NETSTACK:
2680 NETX_IP_RAW_PACKET_PROCESSING_EXIT_1  WLAN_NETSTACK:
2681 NETX_IP_RAW_PACKET_PROCESSING_EXIT_2  WLAN_NETSTACK:
2682 NETX_IP_RAW_PACKET_PROCESSING_EXIT_3  WLAN_NETSTACK:
2683 NETX_IP_RAW_PACKET_RECEIVE_ENTRY  WLAN_NETSTACK:
2684 NETX_IP_RAW_PACKET_RECEIVE_THREAD_SUSPEND  WLAN_NETSTACK:
2685 NETX_IP_RAW_PACKET_RECEIVE_EXIT  WLAN_NETSTACK: status : %4x
2686 NETX_IP_RAW_PACKET_SEND_ENTRY  WLAN_NETSTACK:
2687 NETX_IP_RAW_PACKET_SEND_IP_ADDR_ERROR  WLAN_NETSTACK:
2688 NETX_IP_RAW_PACKET_SEND_EXIT  WLAN_NETSTACK:
2689 NETX_IP_RAW_PACKET_SEND_IP_RAW_PACKET_PROCESSING_NOT_ENABLED  WLAN_NETSTACK:
2690 NETX_NX_IP_RAW_PKT_SOURCE_SEND_ENTRY  WLAN_NETSTACK:
2691 NETX_NX_IP_RAW_PKT_SOURCE_SEND_NX_IP_ADDRESS_ERROR  WLAN_NETSTACK:
2692 NETX_NX_IP_RAW_PKT_SOURCE_SEND_EXIT  WLAN_NETSTACK:
2693 NETX_NX_IP_RAW_PKT_SOURCE_SEND_NX_NOT_ENABLED  WLAN_NETSTACK:
2694 NETX_NX_IP_RAW_RX_Q_MAX_SET_EXIT  WLAN_NETSTACK:
2695 NETX_NX_IP_STATIC_ROUTE_ADD_ENTRY  WLAN_NETSTACK:
2696 NETX_NX_IP_STATIC_ROUTE_ADD_NX_IP_ADDRESS_ERROR  WLAN_NETSTACK:
2697 NETX_NX_IP_STATIC_ROUTE_ADD_EXIT  WLAN_NETSTACK:
2698 NETX_NX_IP_STATIC_ROUTE_ADD_NX_OVERFLOW  WLAN_NETSTACK:
2699 NETX_NX_IP_STATIC_ROUTE_ADD_EXIT_2  WLAN_NETSTACK:
2700 NETX_NX_IP_STATIC_ROUTE_ADD_NX_NOT_SUPPORTED  WLAN_NETSTACK:
2701 NETX_NX_IP_STATIC_ROUTE_DELETE_ENTRY  WLAN_NETSTACK:
2702 NETX_NX_IP_STATIC_ROUTE_FIND_GATEWAY_ADDR  WLAN_NETSTACK:
2703 NETX_NX_IP_STATIC_ROUTE_FIND_EXIT  WLAN_NETSTACK:
2704 NETX_IP_STATUS_CHECK_ENTRY  WLAN_NETSTACK:
2705 NETX_IP_STATUS_CHECK_NX_PTR_ERROR  WLAN_NETSTACK:
2706 NETX_IP_STATUS_CHECK_EXIT  WLAN_NETSTACK:
2707 NETX_IP_STATUS_CHECK_NOT_SUCCESSFUL  WLAN_NETSTACK:
2708 NETX_IPV6_ADDR_FIND_PREFIX_ENTRY  WLAN_NETSTACK:
2709 NETX_IPV6_ADDR_FIND_PREFIX_EXIT  WLAN_NETSTACK:
2710 NETX_IPV6_FRAGMENT_PROCESS_ENTRY  WLAN_NETSTACK:
2711 NETX_IPV6_FRAGMENT_PROCESS_EXIT  WLAN_NETSTACK:
2712 NETX_IPV6_MULTICAST_JOIN_ENTRY  WLAN_NETSTACK:
2713 NETX_IPV6_MULTICAST_JOIN_NX_PTR_ERROR  WLAN_NETSTACK:
2714 NETX_IPV6_MULTICAST_JOIN_EXIT  WLAN_NETSTACK:
2715 NETX_IPV6_MULTICAST_LEAVE_ENTRY  WLAN_NETSTACK:
2716 NETX_IPV6_MULTICAST_LEAVE_NX_PTR_ERROR  WLAN_NETSTACK:
2717 NETX_IPV6_MULTICAST_LEAVE_EXIT  WLAN_NETSTACK:
2718 NETX_NX_IPV6_OPRION_ERROR_ENTRY  WLAN_NETSTACK:
2719 NETX_NX_IPV6_OPRION_ERROR_NX_OPTION_HEADER_ERROR  WLAN_NETSTACK:
2720 NETX_NX_IPV6_PKT_COPY_ENTRY  WLAN_NETSTACK:
2721 NETX_NX_IPV6_PKT_COPY_NX_NOT_SUCCESSFUL  WLAN_NETSTACK:
2722 NETX_NX_IPV6_PKT_COPY_EXIT  WLAN_NETSTACK:
2723 NETX_NX_IPV6_PKT_COPY_EXIT_2  WLAN_NETSTACK:
2724 NETX_NX_IPV6_PKT_RX_ENTRY  WLAN_NETSTACK:
2725 NETX_NX_IPV6_PKT_RX_PROC_FINISHED  WLAN_NETSTACK:
2726 NETX_NX_IPV6_PKT_RX_PROC_FINISHED_2  WLAN_NETSTACK:
2727 NETX_NX_IPV6_PKT_RX_EXIT  WLAN_NETSTACK:
2728 NETX_IPV6_PACKET_SEND_ENTRY  WLAN_NETSTACK:
2729 NETX_IPV6_PACKET_SEND_IPSEC_PACKET_PROCESS_FAIL_1  WLAN_NETSTACK:
2730 NETX_IPV6_PACKET_SEND_INVALID_PACKET  WLAN_NETSTACK:
2731 NETX_IPV6_PACKET_SEND_INVALID_IP_HEADER_LENGTH  WLAN_NETSTACK:
2732 NETX_IPV6_PACKET_SEND_IPSEC_PACKET_PROCESS_FAIL_2  WLAN_NETSTACK:
2733 NETX_IPV6_PACKET_SEND_EXIT_1  WLAN_NETSTACK:
2734 NETX_IPV6_PACKET_SEND_IPSEC_AUTHENTICATION_HEADER_TRANSMIT_FAIL  WLAN_NETSTACK:
2735 NETX_IPV6_PACKET_SEND_EXIT_2  WLAN_NETSTACK:
2736 NETX_IPV6_PACKET_SEND_LOOPBACK_ADDR_1  WLAN_NETSTACK:
2737 NETX_IPV6_PACKET_SEND_EXIT_3  WLAN_NETSTACK:
2738 NETX_IPV6_PACKET_SEND_LOOPBACK_ADDR_2  WLAN_NETSTACK:
2739 NETX_IPV6_PACKET_SEND_EXIT_4  WLAN_NETSTACK:
2740 NETX_IPV6_PACKET_SEND_EXIT_5  WLAN_NETSTACK:
2741 NETX_IPV6_PACKET_SEND_EXIT_6  WLAN_NETSTACK:
2742 NETX_IPV6_PACKET_SEND_DESTINATION_TABLE_ADD_FAIL  WLAN_NETSTACK:
2743 NETX_IPV6_PACKET_SEND_ND_CACHE_ENTRY_INVALID  WLAN_NETSTACK:
2744 NETX_IPV6_PACKET_SEND_EXIT_7  WLAN_NETSTACK:
2745 NETX_IPV6_PACKET_SEND_EXIT_8  WLAN_NETSTACK:
2746 NETX_IPV6_PACKET_SEND_EXIT_9  WLAN_NETSTACK:
2747 NETX_IPV6_PACKET_SEND_EXIT_10  WLAN_NETSTACK:
2748 NETX_IPV6_PACKET_SEND_EXIT_11  WLAN_NETSTACK:
2749 NETX_IPV6_PACKET_SEND_TRANSMIT_RESOURCE_ERROR  WLAN_NETSTACK:
2750 NETX_IPV6_PACKET_SEND_EXIT_13  WLAN_NETSTACK:
2751 NETX_IPV6_PACKET_SEND_EXCEED_ND_MAX_QUEUE_DEPTH  WLAN_NETSTACK:
2752 NETX_IPV6_PACKET_SEND_EXIT_14  WLAN_NETSTACK:
2753 NETX_IPV6_PACKET_SEND_EXIT_12  WLAN_NETSTACK:
2754 NETX_IP_RAW_PACKET_FILTER_SET_ERROR_CHECK_ENTRY  WLAN_NETSTACK:
2755 NETX_IPV6_PREFIX_LIST_ADD_ENTRY_ENTRY  WLAN_NETSTACK:
2756 NETX_IPV6_PREFIX_LIST_ADD_ENTRY_DUPLICATED_ENTRY  WLAN_NETSTACK:
2757 NETX_IPV6_PREFIX_LIST_ADD_ENTRY_DUPLICATED_OVERFLOW_ERROR  WLAN_NETSTACK:
2758 NETX_IPV6_PREFIX_LIST_ADD_ENTRY_EXIT  WLAN_NETSTACK:
2759 NETX_IPV6_PREFIX_LIST_DELETE_ENTRY  WLAN_NETSTACK:
2760 NETX_IPV6_PREFIX_LIST_DELETE_EXIT_1  WLAN_NETSTACK:
2761 NETX_IPV6_PREFIX_LIST_DELETE_EXIT_2  WLAN_NETSTACK:
2762 NETX_NX_IPV6_PREFIX_LIST_DEL_ENTRY  WLAN_NETSTACK:
2763 NETX_NX_IPV6_PREFIX_LIST_DEL_EXIT  WLAN_NETSTACK:
2764 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_ENTRY  WLAN_NETSTACK:
2765 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_FRAG_NOT_ENABLED  WLAN_NETSTACK:
2766 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_NX_OPTION_HEADER_ERROR_2  WLAN_NETSTACK:
2767 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_EXIT_1  WLAN_NETSTACK:
2768 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_NX_OPTION_HEADER_ERROR_3  WLAN_NETSTACK:
2769 NETX_NX_IPV6_PROCESS_FRAGMENT_OPTION_EXIT_2  WLAN_NETSTACK:
2770 NETX_IPV6_PROCESS_HOP_BY_HOP_OPTION_ENTRY  WLAN_NETSTACK:
2771 NETX_IPV6_PROCESS_HOP_BY_HOP_OPTION_OPTION_HEADER_ERROR_1  WLAN_NETSTACK:
2772 NETX_IPV6_PROCESS_HOP_BY_HOP_OPTION_OPTION_HEADER_ERROR_2  WLAN_NETSTACK: rv : %4x
2773 NETX_IPV6_PROCESS_HOP_BY_HOP_OPTION_OPTION_HEADER_ERROR_3  WLAN_NETSTACK:
2774 NETX_IPV6_PROCESS_HOP_BY_HOP_OPTION_EXIT  WLAN_NETSTACK:
2775 NETX_NX_IPV6_PROCESS_ROUTING_OPT_EXIT  WLAN_NETSTACK:
2776 NETX_NX_IPV6_PROCESS_ROUTING_OPT_NX_OPTION_HEADER_ERROR  WLAN_NETSTACK:
2777 NETX_NX_ND_CACHE_ADD_INVALID_ENTRY  WLAN_NETSTACK:
2778 NETX_NX_ND_CACHE_ADD_CANNOT_ADD_VALID_ENTRY  WLAN_NETSTACK:
2779 NETX_NX_ND_CACHE_ADD_EXIT_1  WLAN_NETSTACK:
2780 NETX_NX_ND_CACHE_ADD_EXIT_2  WLAN_NETSTACK:
2781 NETX_ND_CACHE_FIND_ENTRY_BY_MAC_ADDR_ENTRY  WLAN_NETSTACK:
2782 NETX_ND_CACHE_FIND_ENTRY_BY_MAC_ADDR_INVALID_ND_CACHE_ENTRY  WLAN_NETSTACK:
2783 NETX_ND_CACHE_FIND_ENTRY_BY_MAC_ADDR_EXIT  WLAN_NETSTACK:
2784 NETX_ND_CACHE_FIND_ENTRY_BY_MAC_ADDR_NOT_SUCCESSFUL  WLAN_NETSTACK:
2785 NETX_ND_CACHE_INIT_ENTRY  WLAN_NETSTACK:
2786 NETX_ND_CACHE_INIT_IP_INTERNAL_ERROR  WLAN_NETSTACK:
2787 NETX_ND_CACHE_INIT_EXIT  WLAN_NETSTACK:
2788 NETX_PACKET_DATA_EXTRACT_OFFSET_ENTRY  WLAN_NETSTACK:
2789 NETX_PACKET_DATA_EXTRACT_OFFSET_EXIT_1  WLAN_NETSTACK:
2790 NETX_PACKET_DATA_EXTRACT_OFFSET_PACKET_OFFSET_ERROR_1  WLAN_NETSTACK:
2791 NETX_PACKET_DATA_EXTRACT_OFFSET_PACKET_OFFSET_ERROR_2  WLAN_NETSTACK:
2792 NETX_PACKET_DATA_EXTRACT_OFFSET_EXIT_2  WLAN_NETSTACK:
2793 NETX_PACKET_DATA_RETRIEVE_ENTRY  WLAN_NETSTACK:
2794 NETX_PACKET_DATA_RETRIEVE_INVALID_PACKET  WLAN_NETSTACK:
2795 NETX_PACKET_DATA_RETRIEVE_EXIT  WLAN_NETSTACK:
2796 NETX_NX_PKT_LEN_GET_EXIT  WLAN_NETSTACK:
2797 NETX_PACKET_POOL_CREATE_ENTRY  WLAN_NETSTACK:
2798 NETX_PACKET_POOL_CREATE_EXIT  WLAN_NETSTACK:
2799 NETX_PACKET_POOL_DELETE_ENTRY  WLAN_NETSTACK:
2800 NETX_PACKET_POOL_DELETE_EXIT  WLAN_NETSTACK:
2801 NETX_NX_PKT_POOL_INFO_GET_EXIT  WLAN_NETSTACK:
2802 NETX_PACKET_POOL_INITIALIZE_ENTRY  WLAN_NETSTACK:
2803 NETX_PACKET_POOL_INITIALIZE_EXIT  WLAN_NETSTACK:
2804 NETX_NX_RARP_DISABLE_IP_INSTANCE_RARP_ALREADY_DISABLED  WLAN_NETSTACK:
2805 NETX_NX_RARP_DISABLE_EXIT  WLAN_NETSTACK:
2806 NETX_NX_RARP_ENABLE_NX_IP_ADDRESS_ERROR  WLAN_NETSTACK:
2807 NETX_NX_RARP_ENABLE_NX_ALREADY_ENABLED  WLAN_NETSTACK:
2808 NETX_NX_RARP_ENABLE_EXIT  WLAN_NETSTACK:
2809 NETX_NX_RARP_INFO_GET_EXIT  WLAN_NETSTACK:
2810 NETX_RARP_PACKET_RECEIVE_ENTRY  WLAN_NETSTACK:
2811 NETX_RARP_PACKET_RECEIVE_EXIT  WLAN_NETSTACK:
2812 NETX_NX_RARP_PKT_SEND_ENTRY  WLAN_NETSTACK:
2813 NETX_NX_RARP_PKT_SEND_ERROR_GETTING_PKT  WLAN_NETSTACK:
2814 NETX_NX_RARP_PKT_SEND_EXIT  WLAN_NETSTACK:
2815 NETX_RARP_PERIODIC_UPDATE_ENTRY  WLAN_NETSTACK:
2816 NETX_RARP_PERIODIC_UPDATE_EXIT  WLAN_NETSTACK:
2817 NETX_RARP_QUEUE_PROCESS_ENTRY  WLAN_NETSTACK:
2818 NETX_RARP_QUEUE_PROCESS_EXIT  WLAN_NETSTACK:
2819 NETX_SYSTEM_INITIALIZE_ENTRY  WLAN_NETSTACK:
2820 NETX_SYSTEM_INITIALIZE_EXIT  WLAN_NETSTACK:
2821 NETX_NX_TCP_CLIENT_BIND_CLEANUP_ENTRY  WLAN_NETSTACK:
2822 NETX_NX_TCP_CLIENT_BIND_CLEANUP_UNDER_INTERRUPT_PROTECTION_EXIT  WLAN_NETSTACK:
2823 NETX_NX_TCP_CLIENT_BIND_CLEANUP_EXIT  WLAN_NETSTACK:
2824 NETX_NX_TCP_CLIENT_BIND_CLEANUP_THREAD_RESUMED_EXIT  WLAN_NETSTACK:
2825 NETX_NX_TCP_CLIENT_SOCKET_BIND_ENTRY  WLAN_NETSTACK:
2826 NETX_NX_TCP_CLIENT_SOCKET_BIND_NX_ALREADY_BOUND  WLAN_NETSTACK:
2827 NETX_NX_TCP_CLIENT_SOCKET_BIND_NX_NO_FREE_PORTS  WLAN_NETSTACK:
2828 NETX_NX_TCP_CLIENT_SOCKET_BIND_EXIT  WLAN_NETSTACK:
2829 NETX_NX_TCP_CLIENT_SOCKET_BIND_THREAD_SUSPENDED  WLAN_NETSTACK:
2830 NETX_NX_TCP_CLIENT_SOCKET_BIND_NX_PORT_UNAVAILABLE  WLAN_NETSTACK:
2831 NETX_TCP_CLIENT_SOCKET_CONNECT_ENTRY  WLAN_NETSTACK:
2832 NETX_TCP_CLIENT_SOCKET_CONNECT_EXIT  WLAN_NETSTACK: status : %4x
2833 NETX_NX_TCP_CLIENT_SOCKET_PORT_GET_ENTRY  WLAN_NETSTACK:
2834 NETX_NX_TCP_CLIENT_SOCKET_PORT_GET_NX_NOT_BOUND  WLAN_NETSTACK:
2835 NETX_NX_TCP_CLIENT_SOCKET_PORT_GET_EXIT  WLAN_NETSTACK:
2836 NETX_TCP_CLIENT_SOCKET_UNBIND_ENTRY  WLAN_NETSTACK:
2837 NETX_TCP_CLIENT_SOCKET_UNBIND_TCP_SOCKET_NOT_CLOSED  WLAN_NETSTACK:
2838 NETX_TCP_CLIENT_SOCKET_UNBIND_EXIT_1  WLAN_NETSTACK:
2839 NETX_TCP_CLIENT_SOCKET_UNBIND_TCP_SOCKET_NOT_BOUND  WLAN_NETSTACK:
2840 NETX_TCP_CLIENT_SOCKET_UNBIND_EXIT_2  WLAN_NETSTACK:
2841 NETX_TCP_DEFERRED_CLEANUP_CHECK_ENTRY  WLAN_NETSTACK:
2842 NETX_TCP_DEFERRED_CLEANUP_CHECK_EXIT  WLAN_NETSTACK:
2843 NETX_TCP_ENABLE_ENTRY  WLAN_NETSTACK:
2844 NETX_TCP_ENABLE_EXIT  WLAN_NETSTACK:
2845 NETX_TCP_FREE_PORT_FIND_ENTRY  WLAN_NETSTACK:
2846 NETX_TCP_FREE_PORT_FIND_EXIT  WLAN_NETSTACK:
2847 NETX_TCP_FREE_PORT_FIND_NO_FREE_PORTS  WLAN_NETSTACK:
2848 NETX_NX_TCP_INFO_GET_ENTRY  WLAN_NETSTACK:
2849 NETX_NX_TCP_INFO_GET_EXIT  WLAN_NETSTACK:
2850 NETX_TCP_INITIALIZE_ENTRY  WLAN_NETSTACK:
2851 NETX_TCP_INITIALIZE_EXIT  WLAN_NETSTACK:
2852 NETX_TCP_SERVER_SOCKET_ACCEPT_ENTRY  WLAN_NETSTACK:
2853 NETX_TCP_SERVER_SOCKET_ACCEPT_EXIT_1  WLAN_NETSTACK:
2854 NETX_TCP_SERVER_SOCKET_TCP_NOT_LISTEN_STATE  WLAN_NETSTACK:
2855 NETX_TCP_SERVER_SOCKET_ACCEPT_EXIT_2  WLAN_NETSTACK:
2856 NETX_TCP_SERVER_SOCKET_ACCEPT_EXIT_3  WLAN_NETSTACK:
2857 NETX_TCP_SERVER_SOCKET_ACCEPT_EXIT_4  WLAN_NETSTACK:
2858 NETX_TCP_SERVER_SOCKET_LISTEN_ENTRY  WLAN_NETSTACK:
2859 NETX_TCP_SERVER_SOCKET_LISTEN_SOCKET_NOT_CLOSED  WLAN_NETSTACK:
2860 NETX_TCP_SERVER_SOCKET_LISTEN_SOCKET_ALREADY_BOUND  WLAN_NETSTACK:
2861 NETX_TCP_SERVER_SOCKET_LISTEN_DUPLICATE_LISTEN  WLAN_NETSTACK:
2862 NETX_TCP_SERVER_SOCKET_LISTEN_MAX_LISTEN_LIMIT  WLAN_NETSTACK:
2863 NETX_TCP_SERVER_SOCKET_LISTEN_EXIT  WLAN_NETSTACK:
2864 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_ENTRY  WLAN_NETSTACK:
2865 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_NX_NOT_CLOSED  WLAN_NETSTACK:
2866 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_NX_ALREADY_BOUND  WLAN_NETSTACK:
2867 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_EXIT  WLAN_NETSTACK:
2868 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_NX_CONNECTION_PENDING  WLAN_NETSTACK:
2869 NETX_NX_TCP_SERVER_SOCKET_RELISTEN_NX_INVALID_RELISTEN  WLAN_NETSTACK:
2870 NETX_NX_TCP_SERVER_SOCKET_UNACCEPT_ENTRY  WLAN_NETSTACK:
2871 NETX_NX_TCP_SERVER_SOCKET_UNACCEPT_NX_NOT_LISTEN_STATE  WLAN_NETSTACK:
2872 NETX_NX_TCP_SERVER_SOCKET_UNACCEPT_EXIT  WLAN_NETSTACK:
2873 NETX_NX_TCP_SERVER_SOCKET_UNLISTEN_ENTRY  WLAN_NETSTACK:
2874 NETX_NX_TCP_SERVER_SOCKET_UNLISTEN_EXIT  WLAN_NETSTACK:
2875 NETX_NX_TCP_SERVER_SOCKET_UNLISTEN_NX_ENTRY_NOT_FOUND  WLAN_NETSTACK:
2876 NETX_NX_TCP_SOCKET_BYTES_AVAIL_NX_NOT_CONNECTED  WLAN_NETSTACK:
2877 NETX_NX_TCP_SOCKET_BYTES_AVAIL_RX_Q_EMPTY  WLAN_NETSTACK:
2878 NETX_NX_TCP_SOCKET_BYTES_AVAIL_EXIT  WLAN_NETSTACK:
2879 NETX_NX_TCP_SOCKET_CREATE_ENTRY  WLAN_NETSTACK:
2880 NETX_NX_TCP_SOCKET_CREATE_EXIT  WLAN_NETSTACK:
2881 NETX_NX_TCP_SOCKET_DELETE_NX_NOT_CREATED  WLAN_NETSTACK:
